"SPA_ID
",Box_number,Computer_file,Shelf_location,Description,Name_of_subjects,Date,Date_qualifier,Document_type,Format,Originals,Number_of_duplicates,Duplicate_location,,Print_copy,Previous_holding_library,Goldsmiths_ID,Notes
SPA_16031,,Contemporary to SP > photo_album > 1929 > 192940.jpg,,"Sviatoslav Prokofiev, aged 5, sitting in a canoe in the middle of a lake. In the background is a landscape of grassy slopes and trees.",Sviatoslav Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192940,
SPA_16032,,Contemporary to SP > photo_album > 1929 > 192941.jpg,,"Serge Prokofiev, aged 38, wearing a dark suit and tie, sitting in a room with [?], Lina Prokofiev wearing a dark top and skirt, [?] and [?]. In the foreground is a table with papers and other objects on it.",Sergei Sergeevich Prokofiev; Lina Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192941,
SPA_16033,,Contemporary to SP > photo_album > 1929 > 192942.jpg,,"[?] sitting outdoors on a bench, Behind her are shrubs and trees.",Unknown,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192942,
SPA_16034,,Contemporary to SP > photo_album > 1929 > 192943.jpg,,[?] and [?] standing outdoors by a bench. Behind them are shrubs and trees.,Unknown,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192943,
SPA_16035,,Contemporary to SP > photo_album > 1929 > 192944.jpg,,"Serge Prokofiev, aged 38, wearing a dark suit and tie, sitting in a room with [?] and [?]. Behind them are a wall with a checked pattern and double doors. In the foreground is a table with papers and others objects on it.",Sergei Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192944,
SPA_16036,,Contemporary to SP > photo_album > 1929 > 192945.jpg,,"Serge Prokofiev, aged 38, wearing a mid-coloured overcoat and hat, standing beside a car in a petrol garage. In front of him, [?], wearing a dark hat and jacket, and striped skirt, raises her right arm in the air. In the background is a road with trees.",Sergei Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192945,
SPA_16037,,Contemporary to SP > photo_album > 1929 > 192946.jpg,,"Lina Prokofiev, aged 32, wearing a light hat, top and skirt, standing with two black scottie dogs in a lane. In the background are cottages and a church.",Lina Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192946,
SPA_16038,,Contemporary to SP > photo_album > 1929 > 192947.jpg,,"Serge Prokofiev, aged 38, wearing a mid-coloured suit and hat and holding a stick, standing in a lane next to Lina Prokofiev, who wears a light-coloured hat, top and skirt, and consulting a map with her. Two black scottie dogs are also in the lane. In the background are cottages.",Sergei Sergeevich Prokofiev; Lina Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192947,
SPA_16039,,Contemporary to SP > photo_album > 1929 > 192948.jpg,,"Serge Prokofiev, aged 38, wearing a mid-coloured suit and hat and holding a stick, standing in a lane next to Lina Prokofiev, who wears a light-coloured hat, top and skirt, and consulting a map with her. Two black scottie dogs are also in the lane. In the background are cottages.",Sergei Sergeevich Prokofiev; Lina Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192948,
SPA_16040,,Contemporary to SP > photo_album > 1929 > 192949.jpg,,"Serge Prokofiev, aged 38, wearing a mid-coloured hat and coat, standing in a street with Lina Prokofiev, who wears a dark hat and jacket, and striped skirt, and hols the leads of two black scottie dogs. In the background is a group of men and a car.",Sergei Sergeevich Prokofiev; Lina Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192949,
SPA_16041,,Contemporary to SP > photo_album > 1929 > 192950.jpg,,"Serge Prokofiev, aged 38, wearing a mid-coloured hat and suit of plus-fours, and holding a dark coat, standing on a hillside, next to Lina Prokofiev, who sits on the ground, wearing a mid-coloured coat and light beret. In the background are hills and trees.",Sergei Sergeevich Prokofiev; Lina Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192950,
SPA_16042,,Contemporary to SP > photo_album > 1929 > 192951.jpg,,"Serge Prokofiev, aged 38, wearing a dark suit, playing a grand piano on which is a score. In the background is a mirror and a dark curtain.",Sergei Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,SPA_15617,Goldsmiths College London,192951,
SPA_16043,,Contemporary to SP > photo_album > 1929 > 192952.jpg,,"Serge Prokofiev, aged 38, wearing a dark suit, playing a grand piano on which is a score. In the background is a mirror and a dark curtain.",Sergei Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,SPA_15618,Goldsmiths College London,192952,
SPA_16044,,Contemporary to SP > photo_album > 1929 > 192953.jpg,,"Serge Prokofiev, aged 38, wearing a dark suit, playing a grand piano on which is a score. In the background is a mirror and a dark curtain.",Sergei Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,SPA_15625,Goldsmiths College London,192953,
SPA_16045,,Contemporary to SP > photo_album > 1929 > 192954.jpg,,"Serge Prokofiev, aged 38, wearing a mid-coloured coat and hat, standing in the street next to a car with Lina Prokofiev, wearing a dark hat, jacket and striped skirt, and [?]. In the background are apartment blocks.",Sergei Sergeevich Prokofiev; Lina Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192954,
SPA_16046,,Contemporary to SP > photo_album > 1929 > 192956s.jpg,,"Serge Prokofiev, aged 38, wearing a white shirt and trousers, sitting outdoors at a long table with Lina Prokofiev, who wears a light hat and dark dress, and others, including Nina Koshetz, Pavel Kokhansky, P. Shubert, La Argentina and Petr Liuboshits. Behind them, [?] holds Oleg Prokofiev [?]. Aix-les-Bains. ",Sergei Sergeevich Prokofiev; Lina Prokofiev; Nina Koshetz; Pavel Kokhansky; P. Shubert; La Argentina; Petr Liuboshits; Oleg Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192956s,
SPA_16047,,Contemporary to SP > photo_album > 1929 > 192957s.jpg,,"Serge Prokofiev, aged 38, wearing a white shirt and trousers, sitting outdoors at a long table with Lina Prokofiev, who wears a light hat and dark dress, and others, including Nina Koshetz, Pavel Kokhansky, P. Shubert, La Argentina and Petr Liuboshits. Behind them, [?] holds Oleg Prokofiev [?]. Aix-les-Bains. ",Sergei Sergeevich Prokofiev; Lina Prokofiev; Nina Koshetz; Pavel Kokhansky; P. Shubert; La Argentina; Petr Liuboshits; Oleg Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192957s,
SPA_16048,,Contemporary to SP > photo_album > 1929 > 192959.jpg,,"Portrait of Serge Prokofiev, aged 38, wearing a dark suit and tie, with Lina Prokofiev, wearing a dark dress.",Sergei Sergeevich Prokofiev; Lina Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,SPA_15660,Goldsmiths College London,192959,
SPA_16049,,Contemporary to SP > photo_album > 1929 > 192960.jpg,,"[?], [?], [?] and [?] standing on a muddy country road. In the background are trees.",Unknown,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192960,
SPA_16050,,Contemporary to SP > photo_album > 1929 > 192961s.jpg,,"Sviatoslav Prokofiev, aged 5, wearing a light-coloured top and shorts, sitting outdoors on rocky ground.",Sviatoslav Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192961s,
SPA_16051,,Contemporary to SP > photo_album > 1929 > 192962s.jpg,,"Lina Prokofiev, aged 32, wearing a white hat and mid-coloured dress, standing outdoors against a backdrop of trees, holding Oleg, who wears a white hat and knitted top, in her arms.",Lina Prokofiev; Oleg Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192962s,
SPA_16052,,Contemporary to SP > photo_album > 1929 > 192963s.jpg,,"Oleg Prokofiev, aged 1 [?], wearing a white knitted garment, sitting against a white pillow.",Oleg Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192963s,
SPA_16053,,Contemporary to SP > photo_album > 1929 > 192964s.jpg,,"Lina Prokofiev, aged 32, wearing a light-coloured dress, sitting with Oleg on her lap, and Sviatoslav in a white top and shorts, next to her.",Lina Prokofiev; Oleg Sergeevich Prokofiev; Sviatoslav Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192964s,
SPA_16054,,Contemporary to SP > photo_album > 1929 > 192965s.jpg,,"Oleg Prokofiev, aged 1 [?], wearing a white garment, outdoors in a pram. In the background are trees.",Oleg Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192965s,
SPA_16055,,Contemporary to SP > photo_album > 1929 > 192966s.jpg,,"Postcard of Château de la Flechère, Culoz. ",N/A,1929-xx-xx,approximate,Postcard,digital,1,0,,,,Goldsmiths College London,192966s,
SPA_16056,,Contemporary to SP > photo_album > 1929 > 192967s.jpg,,"Lina Prokofiev, aged 32, wearing a light hat and mid-coloured dress, standing outside under trees, holding Oleg, who wears a white hat and robe, in her arms. Beside them stands Sviatoslav, wearing a mid-coloured double-breasted jacket and white shorts.",Lina Prokofiev; Oleg Sergeevich Prokofiev; Sviatoslav Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192967s,
SPA_16057,,Contemporary to SP > photo_album > 1929 > 192968s.jpg,,"Lina Prokofiev [?], aged 32, holding up Oleg, standing on the first floor balcony of [?]. Beside her are [?]",Lina Prokofiev; Oleg Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192968s,
SPA_16058,,Contemporary to SP > photo_album > 1929 > 192969s.jpg,,"[?], [?], [?] and [?] standing in the street. In the background, a large building and palm trees.",Unknown,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192969s,
SPA_16059,,Contemporary to SP > photo_album > 1929 > 192970s.jpg,,"Serge Prokofiev, aged 38, wearing a mid-coloured hat and suit, standing arm-in-arm with [?] and [?], in front of a cannon on a rampart. In the background is a steep hillside with buildings at its foot.",Sergei Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192970s,
SPA_16060,,Contemporary to SP > photo_album > 1929 > 192971s.jpg,,"Sviatoslav Prokofiev, aged 5, standing next to Oleg lying in a cot.",Sviatoslav Sergeevich Prokofiev; Oleg Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192971s,
SPA_16061,,Contemporary to SP > photo_album > 1929 > 192972s.jpg,,"Sviatoslav and Oleg Prokofiev sitting under a tree on a striped deck chair. Sviatoslav is falling backwards, laughing.",Sviatoslav Sergeevich Prokofiev; Oleg Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192972s,
SPA_16062,,Contemporary to SP > photo_album > 1929 > 192973s.jpg,,"Sviatoslav Prokofiev, aged 5, wearing a dark, double-breasted coat with brass buttons, standing outdoors. Behind him are shrubs and palms.",Sviatoslav Sergeevich Prokofiev,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192973s,
SPA_16063,,Contemporary to SP > photo_album > 1929 > 192974s.jpg,,"[?], [?], [?] and [?] sitting outdoors on a lawn. Behind them is a bank of trees.",Unknown,1929-xx-xx,approximate,Photograph,digital,1,0,,,,Goldsmiths College London,192974s,
